name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bogotá ,2023-07-29,19.3,11.9,15.8,19.3,11.9,15.8,10.3,70.2,1.2,100,45.83,rain,0,0,47.2,32.7,132.9,1028.7,66.9,11.1,135.3,11.6,5,10,2023-07-29T05:53:00,2023-07-29T18:12:35,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-07-30,18.3,12,14.9,18.3,12,14.9,10.3,74.6,0.9,100,29.17,rain,0,0,46.1,36.3,150.7,1028.5,68.2,10.5,98.6,8.4,4,10,2023-07-30T05:53:04,2023-07-30T18:12:28,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-07-31,18.3,10,14.2,18.3,10,14.2,9.7,75.3,0.6,100,20.83,rain,0,0,52.6,37.8,157.4,1029,66.6,10.9,130.9,11.3,6,10,2023-07-31T05:53:06,2023-07-31T18:12:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-01,18,11,13.8,18,11,13.8,9.7,77,1.1,100,33.33,rain,0,0,61.6,27.2,149.8,1029.9,66.6,10.2,132.8,11.5,5,10,2023-08-01T05:53:09,2023-08-01T18:12:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-02,18.2,9.3,14.1,18.2,8.4,14,9.4,74.8,0.5,100,16.67,rain,0,0,51.8,16.7,130.4,1029.7,75.4,10.9,216.9,18.8,9,10,2023-08-02T05:53:10,2023-08-02T18:12:00,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-03,19,11,14.1,19,11,14.1,10.1,78.3,0.6,100,25,rain,0,0,47.2,23,124.2,1029,59.7,10.4,197.1,16.8,7,10,2023-08-03T05:53:11,2023-08-03T18:11:50,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-04,20.2,9,14.6,20.2,7.9,14.6,8.7,70,0,0,0,rain,0,0,45.4,28.2,147.5,1028.7,57.9,10.9,240,20.5,8,10,2023-08-04T05:53:12,2023-08-04T18:11:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-05,19.2,11,15.2,19.2,11,15.2,10.5,75.6,0.1,100,4.17,rain,0,0,44.6,28.3,127.2,1028.4,69.3,10.4,170.7,14.5,6,10,2023-08-05T05:53:12,2023-08-05T18:11:26,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-06,18.1,11.4,14.7,18.1,11.4,14.7,11.2,80.4,1.2,100,20.83,rain,0,0,43.6,28.2,108.3,1028.5,83.8,10.3,141.4,12.2,6,10,2023-08-06T05:53:12,2023-08-06T18:11:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-07,18.3,11,14.5,18.3,11,14.5,11,80.9,0.2,100,8.33,rain,0,0,49.7,27.8,140,1029.4,62.5,10.3,181.2,15.6,7,10,2023-08-07T05:53:11,2023-08-07T18:11:00,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-08,19.1,9,14.5,19.1,7.7,14.4,8.2,68,0,0,0,rain,0,0,59.4,23.5,113,1029.8,46.3,10.8,248.6,21.6,8,10,2023-08-08T05:53:09,2023-08-08T18:10:46,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-09,18.2,9,13.7,18.2,8.3,13.5,9.6,77.9,0.2,100,8.33,rain,0,0,44.6,14,65.1,1029.1,62.5,10.5,199.9,17.1,7,10,2023-08-09T05:53:07,2023-08-09T18:10:32,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-10,20.4,7,14,20.4,6.2,13.9,10.1,79.2,0.3,100,8.33,rain,0,0,41.8,15.5,297.7,1028,61.3,10.6,217.8,18.8,7,10,2023-08-10T05:53:05,2023-08-10T18:10:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-11,18.2,10,14.1,18.2,9.6,14.1,11.1,82.7,0.8,100,25,rain,0,0,52.6,20.8,89.4,1027.6,77.2,9.7,169.8,14.5,7,10,2023-08-11T05:53:02,2023-08-11T18:10:01,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-12,19.1,8,13.9,19.1,6.8,13.8,9.2,74.7,2.3,100,41.67,rain,0,0,43.2,22,96.2,1027.3,60.8,10.6,180.3,15.6,6,10,2023-08-12T05:52:58,2023-08-12T18:09:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-13,17.3,11,14.3,17.3,11,14.3,8.9,71.4,0.4,100,16.67,rain,0,0,49.3,22.9,125.2,1027,67.7,10.9,189.2,16.3,7,10,2023-08-13T05:52:54,2023-08-13T18:09:27,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-14,20.1,8,14.6,20.1,7.4,14.5,9.4,74.1,0.2,100,8.33,rain,0,0,49,15.9,83.1,1026.7,56.9,10.7,254.4,21.9,9,10,2023-08-14T05:52:50,2023-08-14T18:09:09,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-15,20,11,14.5,20,11,14.5,10.6,78.8,7.1,100,62.5,rain,0,0,31,15.6,78.7,1025.9,70.1,10.5,101.6,8.9,4,10,2023-08-15T05:52:45,2023-08-15T18:08:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-16,21,8.4,14.7,21,7.9,14.6,10.3,77.4,1,100,25,rain,0,0,36,22,81.6,1026.4,54.1,10.7,183.4,15.9,7,10,2023-08-16T05:52:40,2023-08-16T18:08:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-17,22,11,15.1,22,11,15.1,11.4,81.4,0,0,0,rain,0,0,41.8,20.8,74.3,1026.6,64.2,10.7,246.2,21.3,8,10,2023-08-17T05:52:34,2023-08-17T18:08:13,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-18,20.2,8,14.2,20.2,8,14.2,11.6,85.9,0.9,100,25,rain,0,0,35.6,15.7,276.8,1025.8,55.8,10.1,219.8,19,8,10,2023-08-18T05:52:27,2023-08-18T18:07:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-19,20.4,9,15.6,20.4,8.3,15.5,12.7,84.4,3.4,100,58.33,rain,0,0,32,19.4,305.2,1024.5,62.5,9,211.6,18.4,7,10,2023-08-19T05:52:21,2023-08-19T18:07:32,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-20,20.5,12,15.3,20.5,12,15.3,12.3,83.8,2.1,100,54.17,rain,0,0,31,16.7,289.2,1024.3,80.9,9.6,196.9,16.9,8,10,2023-08-20T05:52:13,2023-08-20T18:07:11,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-21,19.4,12,14.8,19.4,12,14.8,12.6,87.6,3.5,100,41.67,rain,0,0,35.3,14.6,327.6,1024,75.6,10.3,136.7,11.8,5,10,2023-08-21T05:52:06,2023-08-21T18:06:49,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-22,19.2,12,15,19.2,12,15,10.2,74.9,1.9,100,37.5,rain,0,0,45,27.2,136.5,1024.7,76.2,10.2,118.2,10,4,10,2023-08-22T05:51:58,2023-08-22T18:06:27,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-23,21.3,9.2,15.7,21.3,8.4,15.7,7.5,62.5,0,0,0,,0,0,54,22.2,122.7,1025.6,43.9,10.9,294.1,25.4,10,10,2023-08-23T05:51:49,2023-08-23T18:06:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-24,20.3,11,15,20.3,11,15,8.6,67.3,2.6,100,50,rain,0,0,56.5,25.5,98.9,1027,72.8,11,233.5,20,8,10,2023-08-24T05:51:40,2023-08-24T18:05:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-25,20.2,10,14.9,20.2,10,14.9,8.5,67.9,0.1,100,4.17,rain,0,0,54.4,20.4,126.1,1027.5,63,10.8,267.5,23.2,10,10,2023-08-25T05:51:31,2023-08-25T18:05:18,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-26,22.3,5.8,14.2,22.3,4.4,14.1,6.5,65.4,0,0,0,,0,0,47.9,25.6,130.3,1027.3,31.9,10.8,307.2,26.4,10,10,2023-08-26T05:51:22,2023-08-26T18:04:54,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-27,21.9,8,14.5,21.9,6.8,14.1,7.6,67.1,0,0,0,,0,0,50,25.1,120.4,1027.2,42.9,11,278.9,24.2,9,10,2023-08-27T05:51:12,2023-08-27T18:04:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-28,20.2,9,15,20.2,8,14.8,8.4,66.5,0,0,0,rain,0,0,50,21.2,116.5,1028.4,55.1,11.1,233.2,20.2,9,10,2023-08-28T05:51:01,2023-08-28T18:04:05,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-29,21.4,8,15.2,21.4,7.4,15.1,8.1,66.6,0,0,0,rain,0,0,51.5,21.9,94.5,1028.7,43,11.1,272.6,23.6,10,10,2023-08-29T05:50:51,2023-08-29T18:03:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-30,19.3,11,14.8,19.3,11,14.8,8.5,67.8,0,0,0,rain,0,0,47.2,28.1,142.7,1028.7,54,11.1,231.6,20,8,10,2023-08-30T05:50:40,2023-08-30T18:03:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-08-31,20.4,9,14.9,20.4,7.2,14.7,8.1,66.4,0,0,0,,0,0,57.6,27.6,133,1027.8,44.5,10.9,268.8,23.3,9,10,2023-08-31T05:50:28,2023-08-31T18:02:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-01,21.4,7.1,15.2,21.4,7.1,15,8.7,67.9,0,0,0,rain,0,0,50.8,17.8,90,1027.9,46,11,267.1,22.9,10,10,2023-09-01T05:50:17,2023-09-01T18:02:22,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-02,21.4,7.7,13.8,21.4,6.3,13.8,9.5,77.3,3.9,100,41.67,rain,0,0,41.4,23.9,34.6,1026.9,53.6,10.6,248.8,21.4,9,10,2023-09-02T05:50:05,2023-09-02T18:01:56,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-03,20.2,9,14.5,20.2,9,14.5,10.4,79.1,3,100,41.67,rain,0,0,39.2,14.8,103.7,1026.8,59.2,10.5,190,16.5,7,10,2023-09-03T05:49:53,2023-09-03T18:01:29,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-04,19.4,11,15.1,19.4,11,15.1,9.9,72.5,1.1,100,25,rain,0,0,45,27.5,113.8,1027.6,79,10.8,163.8,14.2,6,10,2023-09-04T05:49:41,2023-09-04T18:01:02,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-05,20.8,9,14.3,20.8,8.5,14.2,9.2,73.1,0,0,0,rain,0,0,48.6,26.1,128.6,1028.1,72.4,11,228.8,19.8,8,10,2023-09-05T05:49:28,2023-09-05T18:00:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-06,20.6,9,14.9,20.6,8.8,14.8,7.7,65.5,0,0,0,rain,0,0,53.6,24.3,131.8,1027.9,45.6,11.1,268.2,23,10,10,2023-09-06T05:49:16,2023-09-06T18:00:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-07,18.4,9,14.2,18.4,7.6,14.2,8.6,70.5,0.1,100,4.17,rain,0,0,50.8,20,101.8,1026.6,75.9,10.8,244.8,21.2,8,10,2023-09-07T05:49:03,2023-09-07T17:59:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-08,18.4,6.6,13.2,18.4,6.1,13,8.5,75.7,0.7,100,16.67,rain,0,0,45,17.6,102.6,1026.8,58.6,10.9,248.2,21.3,8,10,2023-09-08T05:48:50,2023-09-08T17:59:11,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-09,19.9,8.1,14.5,19.9,6,14.3,9.3,72.9,0.6,100,16.67,rain,0,0,48.6,25.7,128.8,1026.6,53.6,10.8,203.9,17.6,7,10,2023-09-09T05:48:36,2023-09-09T17:58:43,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-10,19.2,11,14.8,19.2,11,14.8,10.5,77.2,0.4,100,16.67,rain,0,0,44.3,21.8,118.1,1027.4,78.4,10.1,164.9,14.2,7,10,2023-09-10T05:48:23,2023-09-10T17:58:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-11,21.3,10,15,21.3,10,15,9.3,71,0.2,100,8.33,rain,0,0,54.7,20.6,122.8,1027.6,53.8,10.8,234.2,20.2,8,10,2023-09-11T05:48:10,2023-09-11T17:57:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-12,20.3,4.8,13.4,20.3,3.1,13.4,8.4,74.9,0.2,100,8.33,rain,0,0,47.2,23,134.1,1026.7,43.6,11.5,256.7,22.1,8,10,2023-09-12T05:47:56,2023-09-12T17:57:17,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-13,20.4,8,14.6,20.4,7.4,14.5,9.2,73.7,0.4,100,16.67,rain,0,0,48.2,20.2,116.2,1027,45.3,10.9,224.5,19.5,8,10,2023-09-13T05:47:42,2023-09-13T17:56:48,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-14,18.6,10.3,14.9,18.6,10.3,14.9,10,73.8,2.7,100,37.5,rain,0,0,53.6,22.7,129.5,1027.1,73.6,10.6,169.5,14.7,7,10,2023-09-14T05:47:29,2023-09-14T17:56:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-15,20.1,11,15,20.1,11,15,8.2,65.5,0,0,0,rain,0,0,58.7,25.4,131.6,1027.4,70,10.8,247.1,21.4,9,10,2023-09-15T05:47:15,2023-09-15T17:55:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-16,20.3,5,14.2,20.3,4.8,14.1,7.6,67.1,0.1,100,4.17,rain,0,0,52.2,13.9,84.3,1027.1,49.6,11.1,282.2,24.3,10,10,2023-09-16T05:47:01,2023-09-16T17:55:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-17,18.1,8,13.6,18.1,8,13.6,9.4,76.9,1.4,100,16.67,rain,0,0,42.1,21,104.2,1027.5,58.3,10.7,189.7,16.3,8,10,2023-09-17T05:46:47,2023-09-17T17:54:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-18,17.4,8,13.8,17.4,6.8,13.6,8.7,73.2,0.1,100,4.17,rain,0,0,59,20.2,105.6,1027,62.2,11,216.1,18.7,7,10,2023-09-18T05:46:33,2023-09-18T17:54:24,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-19,19.3,10,14.4,19.3,9.1,14.3,8.2,68.3,0.3,100,8.33,rain,0,0,55.8,32.8,130.5,1027.1,53.8,10.6,222.5,19.1,9,10,2023-09-19T05:46:19,2023-09-19T17:53:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-20,17.4,6,12.2,17.4,4.5,11.8,7.4,75.1,0.1,100,4.17,rain,0,0,57.6,20.1,84.3,1027.2,51.9,10.9,244.6,21.2,9,10,2023-09-20T05:46:05,2023-09-20T17:53:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-21,22.3,4.5,14.6,22.3,4.5,14.5,7.7,68.4,0,0,0,,0,0,50.8,30.9,157.7,1026.8,34.1,11,286.9,24.8,9,10,2023-09-21T05:45:52,2023-09-21T17:52:57,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-22,22.5,5,13.4,22.5,3.3,13.2,9,78.9,2.1,100,33.33,rain,0,0,42.1,17.9,5.7,1025.8,54.4,9.1,282,24.3,10,10,2023-09-22T05:45:38,2023-09-22T17:52:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-23,22.3,10,15.4,22.3,9.1,15.4,11.2,77.6,4.5,100,58.33,rain,0,0,38.2,20.9,38.9,1025.7,69,10.6,197.9,17,7,10,2023-09-23T05:45:24,2023-09-23T17:51:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-24,21.3,12,16.1,21.3,12,16.1,10.9,72.9,0.9,100,16.67,rain,0,0,39.6,21.7,222.7,1026.4,63.3,10.8,148.3,12.8,6,10,2023-09-24T05:45:11,2023-09-24T17:51:31,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-25,20.3,10,15.4,20.3,9.1,15.4,10,71.5,0.7,100,25,rain,0,0,43.9,23.3,122.7,1027.7,52.7,10.9,197.1,17.1,8,10,2023-09-25T05:44:58,2023-09-25T17:51:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-26,22.3,8,14.5,22.3,7.2,14.2,10.9,81.8,0,0,0,rain,0,0,42.8,19.7,324.1,1027.2,49,10.6,277.5,23.9,9,10,2023-09-26T05:44:44,2023-09-26T17:50:34,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-27,21.4,5.7,13.9,21.4,4.5,13.9,10.5,81.8,1.4,100,29.17,rain,0,0,31.3,22.2,306.1,1026.8,46,9.7,246,21.3,8,10,2023-09-27T05:44:31,2023-09-27T17:50:06,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-28,20.5,9,14.7,20.5,8.5,14.6,11.3,81.8,1.1,100,37.5,rain,0,0,36,19.3,335.5,1025.3,54.6,10,217.7,18.8,8,10,2023-09-28T05:44:19,2023-09-28T17:49:38,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-29,20.4,7.4,14.3,20.4,6.8,14.2,9.5,75.5,0.6,100,20.83,rain,0,0,44.6,21.7,113.1,1026.1,48,10.9,208.5,18,7,10,2023-09-29T05:44:06,2023-09-29T17:49:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-09-30,22.3,8.5,15.6,22.3,7.3,15.5,10.3,74.4,0,0,0,rain,0,0,49,19.7,69,1026.6,50,10.7,251.8,21.7,9,10,2023-09-30T05:43:54,2023-09-30T17:48:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-01,21,10,15.3,21,9.6,15.3,10.3,74.7,0.6,100,25,rain,0,0,51.5,21.5,77.1,1026.6,59.9,10.7,266.5,23.1,10,10,2023-10-01T05:43:42,2023-10-01T17:48:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-02,21.6,6.8,13.6,21.6,6.2,13.5,10.5,84.6,1.1,100,25,rain,0,0,41.4,17.6,335.3,1025.4,44.7,10.3,246.7,21.3,8,10,2023-10-02T05:43:30,2023-10-02T17:47:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-03,22,10,14.8,22,9.1,14.7,11.7,83.9,0.6,100,20.83,rain,0,0.1,44.3,22.8,319.6,1025,56.5,10.6,208,18,7,10,2023-10-03T05:43:18,2023-10-03T17:47:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-04,20.5,10.5,15,20.5,10.5,15,11.5,80.9,0.4,100,16.67,rain,0,0.1,44.3,17.4,337.2,1026.2,55.9,10.7,209.8,18.2,8,10,2023-10-04T05:43:07,2023-10-04T17:46:57,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-05,21.6,8,14.4,21.6,8,14.3,9.8,76.3,1.6,100,41.67,rain,0,0,36.7,21.9,297.5,1027.3,59,9.7,230.5,20,8,10,2023-10-05T05:42:56,2023-10-05T17:46:31,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-06,20.1,11,14.1,20.1,11,14.1,12,88.1,3.3,100,50,rain,0,0,38.2,19.1,320.7,1028.2,70.3,8.8,240.6,20.7,8,10,2023-10-06T05:42:45,2023-10-06T17:46:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-07,22.3,10,15.2,22.3,10,15.2,11.4,80.8,4.8,100,41.67,rain,0,0,40,26.9,89.9,1027.2,61.6,10.6,230.9,19.9,8,10,2023-10-07T05:42:35,2023-10-07T17:45:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-08,20.2,11.3,15.4,20.2,11.3,15.4,11.4,79,3.4,100,37.5,rain,0,0.2,43.9,19.5,48.2,1027.2,72.3,10.9,187.4,16.2,7,10,2023-10-08T05:42:25,2023-10-08T17:45:17,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
Bogotá ,2023-10-09,22.5,10,15.6,22.5,9.6,15.6,11.2,77.5,2.1,100,50,rain,0,0.3,38.2,19.7,67.7,1026.6,54.9,10.4,211.3,18.3,7,10,2023-10-09T05:42:16,2023-10-09T17:44:53,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"80222099999,80222399999,SKBO,80234099999,remote,SKVV"
Bogotá ,2023-10-10,20,11.2,15.2,20,11.2,15.2,11,78.2,9.4,100,45.83,rain,0,0.2,38.5,22,90.9,1027.4,72,10.2,80.9,6.9,4,10,2023-10-10T05:42:07,2023-10-10T17:44:29,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"80222099999,80222399999,SKBO,80234099999,SKVV"
